01	FB	147650	0003	S	01	UN	5.00	50000.00	250000.00	N	N	IV01	0	0	02	S	MF11	4	10000	
01	FB	147650	0004	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147650	0005	S	01	UN	5.00	9538.00	47690.00	S	N		0	0	02	N		0	0	
01	FB	147650	0010	S	01	UN	4.00	9500.00	38000.00	S	N		0	0	02	N		0	0	
01	FB	147651	0003	S	01	UN	11.00	50000.00	550000.00	N	N	IV01	0	0	02	S	MF11	4	22000	
01	FB	147651	0004	S	01	UN	8.00	9500.00	76000.00	S	N		0	0	02	N		0	0	
01	FB	147651	0005	S	01	UN	11.00	9538.00	104918.00	S	N		0	0	02	N		0	0	
01	FB	147651	0010	S	01	UN	3.00	9500.00	28500.00	S	N		0	0	02	N		0	0	
01	FB	147652	0003	S	01	UN	8.00	50000.00	400000.00	N	N	IV01	0	0	02	S	MF11	4	16000	
01	FB	147652	0004	S	01	UN	7.00	9500.00	66500.00	S	N		0	0	02	N		0	0	
01	FB	147652	0005	S	01	UN	8.00	9538.00	76304.00	S	N		0	0	02	N		0	0	
01	FB	147652	0010	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147653	0003	S	01	UN	3.00	50000.00	150000.00	N	N	IV01	0	0	02	S	MF11	4	6000	
01	FB	147653	0004	S	01	UN	2.00	9500.00	19000.00	S	N		0	0	02	N		0	0	
01	FB	147653	0005	S	01	UN	3.00	9538.00	28614.00	S	N		0	0	02	N		0	0	
01	FB	147653	0010	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147654	0003	S	01	UN	8.00	50000.00	400000.00	N	N	IV01	0	0	02	S	MF11	4	16000	
01	FB	147654	0004	S	01	UN	7.00	9500.00	66500.00	S	N		0	0	02	N		0	0	
01	FB	147654	0005	S	01	UN	8.00	9538.00	76304.00	S	N		0	0	02	N		0	0	
01	FB	147654	0010	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147655	0003	S	01	UN	1.00	50000.00	50000.00	N	N	IV01	0	0	02	S	MF11	4	2000	
01	FB	147655	0005	S	01	UN	1.00	9538.00	9538.00	S	N		0	0	02	N		0	0	
01	FB	147655	0010	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147656	0003	S	01	UN	10.00	50000.00	500000.00	N	N	IV01	0	0	02	S	MF11	4	20000	
01	FB	147656	0004	S	01	UN	6.00	9500.00	57000.00	S	N		0	0	02	N		0	0	
01	FB	147656	0005	S	01	UN	10.00	9538.00	95380.00	S	N		0	0	02	N		0	0	
01	FB	147656	0010	S	01	UN	4.00	9500.00	38000.00	S	N		0	0	02	N		0	0	
01	FB	147657	0003	S	01	UN	9.00	50000.00	450000.00	N	N	IV01	0	0	02	S	MF11	4	18000	
01	FB	147657	0004	S	01	UN	2.00	9500.00	19000.00	S	N		0	0	02	N		0	0	
01	FB	147657	0005	S	01	UN	9.00	9538.00	85842.00	S	N		0	0	02	N		0	0	
01	FB	147657	0010	S	01	UN	7.00	9500.00	66500.00	S	N		0	0	02	N		0	0	
01	FB	147658	0003	S	01	UN	12.00	50000.00	600000.00	N	N	IV01	0	0	02	S	MF11	4	24000	
01	FB	147658	0004	S	01	UN	8.00	9500.00	76000.00	S	N		0	0	02	N		0	0	
01	FB	147658	0005	S	01	UN	12.00	9538.00	114456.00	S	N		0	0	02	N		0	0	
01	FB	147658	0010	S	01	UN	4.00	9500.00	38000.00	S	N		0	0	02	N		0	0	
01	FB	147659	0002	S	01	UN	14.00	6000.00	84000.00	N	N	IV01	0	0	01	S	MF11	4	3360	
01	FB	147660	0002	S	01	UN	14.00	6000.00	84000.00	N	N	IV01	0	0	01	S	MF11	4	3360	
01	FB	147661	0002	S	01	UN	15.00	6000.00	90000.00	N	N	IV01	0	0	01	S	MF11	4	3600	
